NAME,LNG,LAT
FESTIVAL PARK,-79.45939336,43.78859279
FIELDWAY PARK,-79.52888827,43.6401836
FINCH/CARNEY PARK,-79.42783196,43.77795057
FINCH/HUMBERLINE SPORTSFIELDS,-79.61667914,43.73341788
FINCH/ISLINGTON PARK,-79.57007097,43.74475747
FIONA NELSON PARKETTE,-79.3982955,43.69917305
FIRGROVE PARK,-79.52160142,43.75063851
FIRST CANADIAN PLACE PUBLIC PARK,-79.38253768,43.64841911
FIRVALLEY WOODS,-79.27889789,43.70470679
FLAGSTAFF PARK,-79.59064284,43.72118275
FLEMINGDON ARENA,-79.32797202,43.71308173
FLEMINGDON PARK,-79.33046167,43.7137007
FLEMINGTON PARK,-79.44464725,43.72106353
FLORA VOISEY PARK,-79.48480174,43.62124087
FLORENCE GELL PARK,-79.49816907,43.66195416
FOREST HILL PUBLIC LIBRARY,-79.42037781,43.70240416
FOREST HILL ROAD PARK,-79.40686481,43.69785761
FOREST MANOR PARK,-79.34083605,43.77464703
FOREST VALLEY DAY CAMP,-79.44995698,43.76766794
FORFAR COURT CUL-DE-SAC,-79.54789663,43.67561575
FOUNTAINHEAD PARK,-79.49772527,43.76228851
FOUR LEAF DRIVE CENTRE ISLAND,-79.59254535,43.73028281
FOUR OAKS GATE PARK,-79.33756517,43.69684853
FOUR WINDS ALLOTMENT GARDENS,-79.49757564,43.76497789
FRANK FAUBERT WOODS PARK,-79.25536479,43.77203389
FRANK STOLLERY PARKETTE,-79.38829103,43.67272316
FRANKEL LAMBERT PARK,-79.42445649,43.67217076
FRANKLIN PARK,-79.41675396,43.75528373
FRASERWOOD PARK,-79.44254299,43.71373651
FRED HAMILTON PLAYGROUND,-79.42023613,43.65297322
FRED JOHNSON PARK,-79.21484785,43.74187683
FRIARS LANE BOULEVARD,-79.53236905,43.66300657
FRONT/PARLIAMENT PARK,-79.36235054,43.65149304
FROST PARK,-79.56683561,43.71369241
FUNDY BAY PARK,-79.31828007,43.8108845
FUTURA PARKETTE,-79.50761576,43.74800442
G. ROSS LORD PARK,-79.4618418,43.77792918
GAFFNEY PARK,-79.48471714,43.67239843
GALLOWAY ROAD PARK,-79.19372155,43.75680207
GAMBLE PARK,-79.34702251,43.6911172
GARDEN AVENUE PARKETTE,-79.27216152,43.78545741
GARLAND PARK,-79.58303746,43.73219867
GARNIER PARK,-79.39413617,43.80133353
GARRISON COMMON,-79.40694797,43.63835027
GARRISON CREEK PARK,-79.42828556,43.67144673
GARTHDALE PARKETTE,-79.4649108,43.7652953
GATEWAY GREENBELT,-79.3317685,43.70966713
GATEWAY PARK,-79.41192067,43.63934169
GEARY AVENUE PARKETTE,-79.43019443,43.67108418
GEM PLACE CUL-DE-SAC,-79.54651764,43.71862739
GEORGE BEN PARK,-79.42123988,43.65231603
GEORGE CHATER PARKETTE,-79.4798365,43.65085294
GEORGE HISLOP PARK,-79.38494076,43.66828461
GEORGE MILBRANDT PARKETTE,-79.40193119,43.72537549
GEORGE WEBSTER PARK,-79.30097565,43.70130458
GERRARD - CARLAW PARKETTE,-79.34327098,43.66723901
GIBSON HOUSE,-79.41464738,43.76959636
GIBSON PARK,-79.41580252,43.76896103
GIDEON PARK,-79.36247645,43.79681843
GIHON SPRING PARK,-79.59463441,43.75453636
GILES COURT PARKETTE,-79.59054959,43.75456776
GILTSPUR PARK,-79.50771184,43.73602201
GIOVANNI CABOTO PARK,-79.50219567,43.73010977
GIVENDALE GARDEN PLOTS,-79.27411114,43.74277347
GLADHURST PARK,-79.49130553,43.68485464
GLAMORGAN PARK,-79.28867901,43.7726534
GLASGOW STREET PARKETTE,-79.39840569,43.65675564
GLEBE MANOR SQUARE,-79.38753581,43.70251193
GLEDHILL PARK,-79.30991552,43.69085839
GLEN AGAR PARK,-79.55638684,43.66213721
GLEN CEDAR PARK,-79.42920067,43.69559819
GLEN DAVIS RAVINE,-79.29978415,43.67986333
GLEN EDYTH DRIVE PARKETTE,-79.40459478,43.67866419
GLEN LONG PARK,-79.45575365,43.7087943
GLEN LONG PARKETTE,-79.45649227,43.70813355
GLEN PARK,-79.55288361,43.65083186
GLEN PARK PARKETTE,-79.46474368,43.70563112
GLEN RAVINE PARK,-79.25584782,43.73809492
GLEN STEWART PARK,-79.29298652,43.6777588
GLENDON FOREST,-79.36895534,43.72614535
GLENDORA PARK,-79.3999278,43.76153676
GLENELLEN DR E BOULEVARD,-79.49545151,43.64062758
GLENLAKE SQUARE,-79.47410504,43.65613913
GLENN GOULD PARK,-79.4021507,43.68681094
GLENSHEPPARD PARK,-79.25013544,43.72762734
GLENVIEW PARKETTE,-79.40407948,43.72034854
GODSTONE PARK,-79.34811959,43.78449676
GOLDHAWK PARK,-79.27968239,43.8232539
GOLF CLUB PARKETTE,-79.2769866,43.68909292
GORD AND IRENE RISK PARK,-79.56703999,43.74737545
GOULDING PARK,-79.42239747,43.79088176
GRACE/COLLEGE PARKETTE,-79.41547642,43.65472984
GRACEDALE PARK,-79.56217995,43.75195093
GRACEFIELD PARK,-79.4910021,43.70851412
GRACEY BOULEVARD ISLANDS,-79.55732165,43.68259617
GRAFTON AVENUE PARK,-79.44602287,43.63948294
GRAHAM PARK,-79.43028223,43.68152382
GRAND AVENUE PARK,-79.49095193,43.62181594
GRANDRAVINE PARK,-79.49131894,43.75193419
GRANGE PARK,-79.39221819,43.65245443
GRATTAN PARK,-79.52205784,43.70636939
GRAYDON HALL PARK,-79.34204644,43.76296489
GREEN HILLS PARK,-79.47901446,43.6947855
GREEN MEADOWS PARK,-79.53475737,43.68561697
GREEN PINES CUL DE SAC,-79.58297356,43.63433109
GREENBELT PARK,-79.33417034,43.73051781
GREENBRAE  PARKETTE,-79.23046063,43.76033245
GREENFIELD PARK,-79.54493241,43.63861651
GREENFIELD/LONGMORE LANDS,-79.39807458,43.76571605
GREENVALE PARK,-79.2017224,43.7567927
GREENWOOD PARK,-79.32861202,43.66889935
GREY ABBEY PARK,-79.17394243,43.75590949
GREY ABBEY RAVINE,-79.17119356,43.76213008
GREY PARKETTE,-79.42288895,43.73126038
GREYSTONE PARK,-79.25217404,43.72613285
GUILDWOOD PARK,-79.19190042,43.74658644
GUILDWOOD VILLAGE PARK,-79.1970947,43.75198229
GULLIVER PARK,-79.47979781,43.69816096
GUSTAV PARKETTE,-79.3960526,43.78887953
GWENDOLEN PARK,-79.41998992,43.75132731
GWENDOLYN MACEWEN PARKETTE,-79.40626432,43.66869507
HABITANT PARK,-79.53899328,43.7470016
HAGUE PARK,-79.23902245,43.75402735
HAIMER PARK,-79.59082191,43.75524115
HALBERT PARK,-79.23131127,43.72883694
HAMPSHIRE HEIGHTS PARK,-79.55038111,43.65579226
HANEY PARK,-79.49538921,43.67412445
HARBOUR SQUARE PARK LANDS,-79.3768416,43.63981058
HARDING PARK,-79.49848002,43.69958152
HARLANDALE PARKETTE,-79.42151126,43.76031948
HAROLD TOWN PARK,-79.38626267,43.67275614
HARRISON PARK,-79.3793823,43.76111885
HARRISON PROPERTIES,-79.25851444,43.69436761
HARRYETTA GARDENS,-79.45148569,43.78164944
HARTFIELD COURT PARKETTE,-79.52364277,43.66739829
HARTISMERE CRT CENTRE ISLAND,-79.58468315,43.7312391
HARVEST MOON PARK,-79.20925034,43.82099104
HARWOOD HALL,-79.47877345,43.67840104
HARWOOD PARK,-79.47716609,43.67657781
HAVENBROOK PARK,-79.35663237,43.76772068
HAVENDALE PARK,-79.28832471,43.79329476
HAVERSON PARK,-79.46495018,43.68978623
HAWKSBURY PARK,-79.38306499,43.77086616
HEALEY WILLAN PARK,-79.41321108,43.65928581
HEARST CIRCLE PARKETTE,-79.49541698,43.69824955
HEARTHSTONE VALLEY GREENBELT,-79.44641758,43.76758839
HEATHER HEIGHTS WOODS,-79.216414,43.77747438
HEATHERCREST PARK,-79.56279241,43.66705065
HEATHROW PARK,-79.50757576,43.72478771
HENDON PARK,-79.42075469,43.7814837
HENRIETTA PARK,-79.48089195,43.6709831
HERBERT H CARNEGIE CENTENNIAL CENTRE,-79.45030949,43.77394875
HERON PARK,-79.17730257,43.76929286
HICKORYNUT PARKETTE,-79.32628133,43.77506728
HIDDEN TRAIL PARK,-79.45845848,43.78416079
HIDEAWAY PARK,-79.3379592,43.66471408
HIGH LEVEL PUMPING STATION PARK,-79.40193628,43.67765738
HIGH PARK,-79.4628388,43.64681087
HIGH PARK PUBLIC LIBRARY,-79.4489972,43.64514242
HIGHFIELD PARK,-79.58920376,43.7443725
HIGHLAND CREEK BOWL GREEN & FIELD HOUSE,-79.17499826,43.77611983
HIGHLAND CREEK COMMUNITY PARK,-79.20044332,43.76398355
HIGHLAND CREEK PARKETTE,-79.16818787,43.78448202
HIGHLAND HEIGHTS PARK,-79.29925176,43.7959283
HIGHVIEW PARK,-79.25794185,43.70268505
HILLCREST PARK,-79.42452918,43.67599278
HILLDOWNTREE PARKETTE,-79.52618207,43.66027716
HILLHURST PARKETTE,-79.42715864,43.70913841
HILLINGDON/WOODROW PARKETTE,-79.32048539,43.68271124
HILLMOUNT PARKETTE,-79.45171056,43.70613789
HILLSBOROUGH PARK,-79.24868712,43.78118501
HILLSDALE AVENUE PARKETTE,-79.39670186,43.70389022
HILLSIDE PARK,-79.50006902,43.60886018
HINDER AREA,-79.43639397,43.76014391
HOBART PARK,-79.34857939,43.78923374
HOLLEY PARK,-79.53047796,43.70606628
HOLLIS/KALMAR PARK,-79.27162866,43.69398484
HOLLY DUNFIELD WALKWAY,-79.39538073,43.7052583
HOME SMITH PARK,-79.50136005,43.65629466
HOPTREE PARK,-79.22015587,43.82242025
HORNER AVENUE SENIORS CENTRE,-79.52680024,43.60632154
HORSELEY HILL PARK,-79.22953801,43.8107909
HORSHAM PARKETTE,-79.422798,43.7725401
HORTON PARK,-79.24280407,43.73637386
HTO PARK,-79.38478676,43.63830886
HULLMAR PARK,-79.52542185,43.76494723
HUMBER ARBORETUM,-79.61310517,43.72709884
HUMBER BAY PARK EAST,-79.47471702,43.62227456
HUMBER BAY PARK WEST,-79.47956369,43.61686154
HUMBER BAY PROMENADE PARK,-79.48305053,43.61865581
HUMBER BAY SHORES,-79.47671462,43.62787667
HUMBER GATE PARK,-79.59158775,43.72828275
HUMBER MARSHES,-79.48537691,43.64139209
HUMBER VALLEY PARK,-79.52514568,43.66500543
HUMBERLINE PARK,-79.61532736,43.73097572
HUMBERTOWN PARK,-79.52018545,43.65783612
HUMBERVIEW PARK,-79.5813369,43.7477833
HUMBERWOOD PARK,-79.61967015,43.72850584
HUMEWOOD PARK,-79.42614702,43.6837068
HUMMINGBIRD PARK,-79.23606834,43.82796711
HUN CRESCENT WALKWAY,-79.59600852,43.73609526
HUNTERS GLEN,-79.25953559,43.74745286
HUNTSMILL PARK,-79.32871427,43.80880201
HUPFIELD PARK,-79.21851847,43.81292472
HURON ST PLAYGROUND,-79.40185656,43.6693289
HURON/WASHINGTON PARKETTE,-79.40151265,43.66623666
INDIAN LINE PARK,-79.62246511,43.72497724
INDIAN VALLEY CRESCENT,-79.45740805,43.65153059
INDUSTRY STREET BOULEVARD,-79.48743009,43.69408021
INGLEPORT PLACE PARKETTE,-79.57078628,43.68660389
INGLEWOOD HEIGHTS PARK,-79.29158519,43.77835215
IONVIEW PARK,-79.27528634,43.73909234
IRELAND COURT CUL-DE-SAC,-79.54717237,43.67629731
IRELAND PARK,-79.39668103,43.63494506
IRENE AVENUE PARKETTE,-79.42395783,43.6628865
IRMA BURMAN GREENBELT,-79.15877425,43.80288891
IROQUOIS PARK,-79.26732329,43.80375633
IRVING PAISLEY PARK,-79.38244591,43.74765652
IRVING W. CHAPLEY PARK,-79.45522478,43.76178544
ISABELLA VALANCY CRAWFORD PARK,-79.388815,43.64347497
ISLINGTON HEIGHTS PARK,-79.53291763,43.65909314
ISLINGTON PARK,-79.56908655,43.75219089
ISLINGTON PIONEER CEMETERY,-79.52992532,43.64796711
IVAN FOREST GARDENS,-79.29269688,43.67225446
J.A. LESLIE,-79.24816746,43.71307481
J.T. WATSON,-79.45071577,43.70150955
JACK GOODLAD PARK,-79.26991981,43.74245732
JAMES CANNING GARDENS,-79.38422341,43.66638213
JAMES GARDENS,-79.51529942,43.67075219
JANDA PARK,-79.60146863,43.72471444
JANE/ST CLAIR PARKETTE,-79.49158709,43.66757265
JANE/WOOLNER GARDEN PLOTS,-79.49737956,43.66976506
JANELLAN PARK,-79.15612903,43.76908633
JEAN AUGUSTINE PARK,-79.47768867,43.62828043
JEAN SIBELIUS SQUARE,-79.40879939,43.67145626
JEFF HEALEY PARK,-79.49491454,43.63023331
JEFF SLOAN PLAYGROUND,-79.30992927,43.67054086
JENNIFER KATERYNA KOVAL'S'KYJ PARK,-79.35517549,43.6410822
JESSE KETCHUM PARK,-79.39194856,43.67251062
JIM MCPHERSON PARK,-79.29622678,43.71238734
JIMMIE SIMPSON PARK,-79.34474564,43.66118209
JOEL SWIRSKY PARKETTE,-79.45150393,43.74682937
JOEL WEEKS PARKETTE,-79.35301717,43.65946885
JOHN CHANG NEIGHBOURHOOD PARK,-79.3420952,43.66227661
JOHN MCKENZIE HOUSE,-79.41146539,43.77192339
JOHN ST PARKETTE,-79.51220897,43.70523539
JOHN TABOR PARK,-79.20537445,43.80585597
JONATHAN ASHBRIDGE PARK,-79.31993379,43.66470734
JONESVILLE ALLOTMENT GARDENS,-79.30549494,43.72656369
JONESVILLE SOCCER FIELD,-79.31256004,43.72297406
JOSEPH BURR TYRRELL PARK,-79.40726894,43.66662607
JOSEPH SHEARD PARKETTE,-79.38184373,43.66036706
JOSEPH WORKMAN PARK,-79.41714484,43.64198954
JOSHUA CRONKWRIGHT PARKETTE,-79.29734697,43.70374346
JOYCE PARK,-79.46730103,43.70908756
JOYCE TRIMMER PARK,-79.18955754,43.80561947
JULIUS DEUTSCH PARK,-79.39713155,43.65671434
JUNE ROWLANDS PARK,-79.38853369,43.70070248
KAY GARDNER BELTLINE PARK,-79.40999324,43.69504817
KAY PARK,-79.59270208,43.7579951
KEELE RESERVOIR,-79.49212964,43.77953585
KEELE/MULOCK PARKETTE,-79.46669851,43.67163809
KEELESDALE NORTH PARK,-79.4825118,43.69084125
KEELESDALE PARK,-79.47992519,43.68668105
KELSONIA PARKETTE,-79.24749738,43.71047206
KEMPFORD PARKETTE,-79.41722944,43.77587663
KEMPTON HOWARD PARK,-79.34049481,43.67588762
KENASTON GARDENS PARKETTE,-79.38628899,43.76631693
KENDLETON DR ISLAND C,-79.58364366,43.73880787
KENDLETON DR ISLAND E,-79.58230208,43.73869214
KENDLETON DR ISLAND N,-79.58628745,43.73921803
KENDLETON DR ISLAND W,-79.58489279,43.73902728
KENNARD PARKETTE,-79.46303913,43.75935846
KENNEDY - LAWRENCE PARKETTE,-79.27360127,43.74811526
KENNEDY MARGDON PARKETTE,-79.47305103,43.65239243
KENNEDY ROAD PARKETTE,-79.29585671,43.80095738
KENNETH PARKETTE,-79.41054135,43.77720791
KENNING PLACE CUL-DE-SAC,-79.55869443,43.68254194
KENWAY PARK,-79.52607951,43.64371248
KENWORTHY PARK,-79.28331507,43.69057389
KEW BEACH,-79.29909345,43.66604164
KEW GARDENS,-79.2984713,43.66850099
KILDONAN PARK,-79.30373142,43.68476503
KIMBARK/COLDSTREAM RAVINE,-79.41632136,43.71742468
KING GEORGE COMMUNITY PLAY PARK,-79.48709096,43.66279191
KING GEORGES CENTER ISLAND,-79.50638757,43.65044891
KING GEORGES/KEELE PARKETTE,-79.47538561,43.69606831
KING'S MILL PARK,-79.49410195,43.6461507
KINGSVIEW PARK,-79.554346,43.69917532
KINGSWAY GATE PARKETTE,-79.49979626,43.65013172
KINSDALE PARK,-79.48892887,43.63552343
KIRKDENE PARK,-79.13832208,43.79522954
KIRKWOOD PARK,-79.36167869,43.75562255
KITCHENER PARK,-79.25361575,43.73196276
KIWANIS PARKETTE,-79.34966799,43.69707236
KNIGHTS OF COLUMBUS PARK,-79.56618148,43.76417528
KNIGHTSWOOD LOT,-79.39089043,43.73967825
KNOB HILL PARK,-79.25013418,43.74368426
KNOTT PARK,-79.29162062,43.79771264
KNOTWOOD PARK,-79.22733267,43.82644779
L'AMOREAUX NORTH PARK,-79.30716329,43.81251169
L'AMOREAUX SPORTS COMPLEX,-79.3063555,43.80474733
LA ROSE PARK,-79.51784491,43.68558098
LABURNHAM PARK,-79.52803095,43.60014037
LAKE CRESCENT PARK,-79.49409049,43.60674573
LAKE CRESCENT ROAD END PARKETTE,-79.48814367,43.60743996
LAKE SHORE TEACHERS COLLEGE CENTRE ISLAN,-79.52142517,43.59685938
LAKERIDGE PARKETTE,-79.13829274,43.77289919
LAKESHORE BOULEVARD PARKLANDS,-79.44534685,43.63521032
LAKESHORE VILLAGE PARK,-79.5100356,43.60090801
LAKEVIEW AVENUE PARKETTE,-79.42294185,43.64954432
LAMBETH CRESENT PARKETTE,-79.52231164,43.66259252
LAMBTON - KINGSWAY PARK,-79.50780956,43.65759113
LAMBTON PARK,-79.50739844,43.66360174
LAMBTON WOODS,-79.51406498,43.66459261
LANGDALE COURT GREENBELT,-79.51272984,43.75484027
LANGFORD PARKETTE,-79.34150665,43.68047255
LANGHOLM PARK,-79.48877478,43.73568789
LANYARD PARK,-79.54867735,43.74752439
LAREDO PARK,-79.39675851,43.78592781
LARRATT PARKETTE,-79.41027842,43.69992075
LARRY SEFTON PARK,-79.38366514,43.65440785
LAUGHLIN PARK,-79.43644826,43.69282993
LAURA ELLIS PARK,-79.15112076,43.79193027
LAURA HILL PARK,-79.51483274,43.63834215
LAURENTIDE PARK,-79.33687185,43.75500212
LAVERY TRAIL PARK,-79.16325859,43.79707017
LAWRENCE HEIGHTS COMMUNITY CENTRE,-79.44221947,43.71810333
LAWRENCE PARK AND RAVINE,-79.39997521,43.72221432
LAWRENCE WALKWAY,-79.3532971,43.73279406
LAWTON PARKETTE,-79.394583,43.69102331
LEASIDE GARDENS PROPERTY,-79.3610121,43.70178319
LEASIDE PARK,-79.35010127,43.70220489
LEAVENWORTH PARKETTE,-79.5616782,43.63430565
LEDBURY PARK,-79.4251622,43.7274046
LEE CENTRE PARK,-79.2465997,43.78102254
LEN FORD PARK,-79.5332383,43.58826284
LEONARD LINTON PARK,-79.35407378,43.71344691
LESCON PARK,-79.35737996,43.77800371
LESLIE GROVE PARK,-79.33356181,43.66316825
LESLIE PARK,-79.36768112,43.78480011
LESLIE ST ALLOTMENT GARDENS,-79.32302018,43.65327802
LESSARD PARK,-79.48998615,43.65390455
LEYTON TOT LOT,-79.28079383,43.69871373
LIBERTY VILLAGE PARK,-79.41473026,43.63884074
LILLIAN H. SMITH PARK,-79.3982762,43.65770657
LILLIAN PARK,-79.40794284,43.797697
LINDYLOU PARK,-79.54491065,43.74945693
LINKWOOD LANE PARK,-79.32390773,43.71514759
LINKWOOD LANE PARKETTE,-79.32746128,43.71877662
LINUS PARK,-79.35804076,43.78868542
LIONEL CONACHER PARK,-79.39441202,43.68049338
LIONS GATE PARK,-79.54193258,43.68091787
LISSOM PARK,-79.44187392,43.78547518
LITHUANIA PARK,-79.46300615,43.65875654
LITTLE NORWAY PARK,-79.39848552,43.63428939
LITTLE TRINITY CHURCH LANDS,-79.36213535,43.65298207
LITTLE YORK PARKETTE,-79.30101868,43.68551513
LITTLES PARK,-79.20577415,43.81658139
LIVINGSTON PARK,-79.35377125,43.69122591
LLOYD MANOR PARK,-79.55409423,43.67221774
LOCHLEVEN PARK,-79.21903754,43.74043242
LOGAN AVENUE PARKETTE,-79.35038083,43.67865421
LONG BRANCH CENOTAPH,-79.53190976,43.59039344
LONG BRANCH PARK,-79.52987938,43.58846689
LONGMORE PARK,-79.40272634,43.77773148
LONGWOOD PARK,-79.36256252,43.74826272
LORD ROBERTS WOODS,-79.26545975,43.74147615
LORD SEATON PARK,-79.3969326,43.75974223
LORING/WYLE PARKETTE,-79.38317915,43.69070486
LORRAINE DRIVE PARK,-79.41736407,43.77752342
LOUISE RUSSO PARK,-79.54010332,43.72224186
LOVE CRESCENT PARKETTE,-79.30357342,43.67905962
LOWER DON PARKLANDS,-79.35672251,43.69174218
LOWER HIGHLAND CREEK,-79.15123459,43.77287988
LUCY MAUD MONTGOMERY PARK,-79.48345612,43.64243427
LUCY TOT LOT,-79.28558769,43.69083902
LUSTED PARK,-79.23223143,43.76223143
LYNEDOCK PARK,-79.33134389,43.76231389
LYNMONT PARK,-79.5931916,43.73147622
LYNNDALE PARKETTE,-79.27556177,43.68267809
LYNNGATE PARK,-79.29963453,43.77697527
LYTTON PARK,-79.41082653,43.7149297
MACGREGOR PLAYGROUND,-79.44211282,43.6531732
MACKLIN HANCOCK PARKETTE,-79.34285431,43.73753897
MACPHERSON AVENUE PARKETTE,-79.39857409,43.67783254
MADELAINE PARK,-79.28519671,43.69276405
MAGWOOD PARK,-79.49772878,43.65731522
MAHER CIRCLE,-79.47827007,43.66258949
MAIDAVALE PARK,-79.27782437,43.73306945
MAIN SEWAGE TREATMENT PLANT PARK,-79.31766763,43.66329542
MALLABY PARK,-79.5327585,43.70593276
MALLORY GREEN,-79.36719485,43.69560077
MALLOW PARK,-79.34362531,43.742105
MALTA PARK,-79.47558887,43.66531826
MALVERN PARK,-79.21717853,43.80920271
MALVERN WOODS,-79.20352123,43.80209742
MANCHESTER PARK,-79.49130327,43.61994408
MANHATTAN PARK,-79.29472372,43.75375689
MANSE ROAD PARK,-79.17207678,43.76614174
MAPLE CLAIRE PARK,-79.47288788,43.67265472
MAPLE LEAF FOREVER PARK,-79.32786833,43.66302516
MAPLE LEAF PARK,-79.49345675,43.71581106
MAPLE LEAF QUAY PARK,-79.39013162,43.63753208
MARBLE HILL PARKETTE,-79.45079029,43.68749495
MARGARET FAIRLEY PARK,-79.40563093,43.66027955
MARIA STREET PARKETTE,-79.48056621,43.66666762
MARIAN ENGEL PARK,-79.42416956,43.67378135
MARIE CURTIS PARK,-79.54388124,43.58570812
MARILYN BELL PARK,-79.430183,43.63078426
MARKET LANE PARK,-79.3724137,43.64975968
MARLBOROUGH PLACE PARKETTE,-79.39443024,43.67931296
MARTIN GROVE GARDENS PARK,-79.56334013,43.68917419
MARYLAND PARK,-79.31038326,43.6956311
MARYVALE PARK,-79.30653169,43.75309005
MASARYK PARK,-79.43313191,43.64031284
MASON ROAD PARK,-79.22499507,43.73674396
MASSEY HARRIS PARK,-79.41333837,43.64145005
MASSEYGROVE PARK,-79.58718856,43.73501305
MATT COHEN PARK,-79.40330004,43.66630823
MAUGHAN CRESCENT PARKETTE,-79.3158481,43.66943227
MAUREEN PARKETTE,-79.37212615,43.77191214
MAURICE J. BREEN PARK,-79.54716551,43.58980949
MAXOME PARK,-79.39939708,43.78774917
MAXWELL PARK,-79.44489335,43.7622012
MAYWOOD TOT LOT,-79.27132641,43.72316425
MC CLEARY PLAYGROUND,-79.34542744,43.6592616
MC CORMICK PARK,-79.43354214,43.64708208
MC KEE PARKETTE,-79.41273271,43.77381668
MCALLISTER PARK,-79.44004628,43.75268108
MCCAUL/ORDE PARK,-79.39250876,43.65769644
MCCLEARY PARK,-79.34027748,43.65288341
MCCOWAN PARK,-79.23805555,43.73928411
MCDAIRMID WOODS PARK,-79.26761134,43.77986417
MCGILL PARKETTE,-79.38196583,43.66003256
MCGREGOR PARK,-79.28056267,43.74731062
MCKENZIE PARKETTE,-79.41144862,43.77220717
MCLEVIN WOODS,-79.2223673,43.80779151
MCNICOLL PARK,-79.35328966,43.7986184
MEGAN PARK,-79.17327667,43.7742476
MEL LASTMAN SQUARE,-79.4135437,43.76758719
MELBOURNE AVENUE PARKETTE,-79.42854065,43.64016677
MELODY PARK,-79.59534427,43.7396087
MEMORIAL GARDENS PARK,-79.32792795,43.69125787
MEMORIAL PARK (TORONTO),-79.42100372,43.70489129
MEMORIAL PARK (YORK),-79.52058015,43.69992465
MERRILL BRIDGE ROAD PARK,-79.31494679,43.68122901
MERRILL PARK,-79.50610116,43.70342868
METROPOLITAN UNITED CHURCH GROUNDS,-79.37647442,43.653509
MICHAEL POWER SITE,-79.53104418,43.64529096
MIDLAND RAVINE,-79.2463125,43.70637306
MIDLAND/ST CLAIR PARK,-79.24690619,43.72408951
MIDVALE PARKETTE,-79.44343194,43.74558328
MIKE BELA PARK,-79.35689102,43.73530892
MILES ROAD END PARKETTE,-79.48734097,43.60872542
MILITARY CEMETERY,-79.40945903,43.63806504
MILITARY TRAIL PARK,-79.19210745,43.79268749
MILL VALLEY PARK,-79.58782154,43.64181317
MILLIKEN PARK,-79.27049728,43.82948906
MILLSTONE PARKETTE,-79.40072079,43.73862633
MILLWOOD PARK,-79.57844031,43.63177303
MILNER PARKETTE,-79.38359683,43.67226629
MIMICO ARENA,-79.49877408,43.61224275
MIMICO MEMORIAL PARK,-79.49367159,43.60982208
MISTY HILLS PARK,-79.21585185,43.81972898
MITCHELL FIELD PARK,-79.40841566,43.77457359
MOATFIELD FARM PARK,-79.35860497,43.76412948
MOCCASIN TRAIL PARK,-79.33328957,43.73363612
MOHAMMED ABBAS ALI,-79.23069635,43.80485644
MONARCH PARK,-79.32568073,43.67791672
MONCUR PLAYGROUND,-79.3176105,43.67111818
MONDEO PARK,-79.28907856,43.76638654
MONTAGUE PARKETTE,-79.37538536,43.66373209
MONTCLAIR AVENUE PARKETTE,-79.41226906,43.68792451
MONTEBELLO GDNS CUL-DE-SAC,-79.55981471,43.64758655
MOORE PARK,-79.43534709,43.79158763
MOORE PARK RAVINE,-79.37501013,43.69252513
MOOREGATE TOT LOT,-79.26871063,43.74084083
MOOREVALE PARK,-79.38226433,43.69352921
MOREAU TRAIL PARK,-79.28362911,43.70748577
MORNINGSIDE PARK,-79.20508063,43.77805819
MORNINGSIDE SERVICE YARD,-79.19119909,43.77811344
MORRISH ROAD PARK,-79.17076152,43.7821931
MORSE STREET PLAYGROUND,-79.34002299,43.65685029
MOSS PARK,-79.37107906,43.65507636
MOSSFORD COURT CUL-DE-SAC,-79.5582385,43.66738457
MOSSGROVE PARK,-79.3646512,43.75328557
MOUNT DENNIS COMMUNITY HALL,-79.48984462,43.68766826
MOUNT PLEASANT CEMETARY WALKWAY,-79.39085198,43.69113549
MOUNT PLEASANT PARKETTE,-79.38662723,43.69978317
MOUNT ROYAL PARKETTE,-79.43251085,43.67658951
MOURNING DOVE PARK,-79.22483467,43.81596622
MUIR PARK,-79.22876887,43.73491724
MUIRHEAD PARK,-79.33796233,43.78020008
MUIRLANDS PARK,-79.26869959,43.82288442
MUNICIPAL PARK,-79.54232373,43.59313056
MURCHISON CRESCENT PARKETTE,-79.59358634,43.74904689
MURISON PARK,-79.20603039,43.79799942
NA,-79.35760964,43.62970053
NATAL PARK,-79.25585394,43.71338012
NEIL MC LELLAN PARK,-79.47716524,43.65150738
NEILSON PARK (ETOBICOKE),-79.56741983,43.63059289
NEILSON PARK (SCARBOROUGH),-79.22415503,43.81355108
NESBITT PARK,-79.3668615,43.69312062
NEVILLE PARK BLVD RAVINE,-79.28328585,43.67833771
NEW LESLIE PARK,-79.36605672,43.78721417
NEWGATE PARKETTE,-79.43770607,43.70482764
NEWTON PARKETTE,-79.39568054,43.79890171
NEWTONBROOK PARK,-79.39094375,43.78326113
NICOL MAC NICOL PARKETTE,-79.43284264,43.70402545
NIGHTSTAR PARK,-79.22953939,43.82421238
NOBLE PARK,-79.50124178,43.67723833
NORDHEIMER RAVINE,-79.412622,43.6829481
NORMAN JEWISON PARK,-79.38459278,43.66725186
NORRIS CRESCENT PARK,-79.48710104,43.61066767
NORSEMAN HEIGHTS PARK,-79.51542391,43.63310762
NORTH AGINCOURT PARK,-79.27445447,43.79675283
NORTH BENDALE PARK,-79.24479819,43.76971687
NORTH BRIDLEWOOD PARK,-79.31970464,43.7910242
NORTH HUMBER PARK,-79.58766444,43.75742476
